order_id,order_date,shift,zone,order_priority,items_count,picker_experience,distance_travelled,congestion_level,equipment_available,picking_time,packing_time,total_time,target_time,delayed,order_month,order_quarter,order_day_of_week,is_weekend,time_ratio,time_over_target,workload_index,is_experienced,is_high_congestion,equipment_penalty,pick_time_per_item
ORD-00982,2024-04-17 03:31:08.773754,Night,C,Low,40,1,176.6,Medium,True,41.7,21.51,63.21,55,1,4,2,2,0,1.1493,8.21,70.64,0,0,0,1.042
ORD-00983,2024-04-17 06:08:25.541108,Night,D,Low,5,10,209.3,Medium,False,3.0,6.51,9.51,55,0,4,2,2,0,0.1729,-45.49,10.46,1,0,1,0.6
ORD-00984,2024-04-17 08:45:42.308461,Morning,D,Low,2,4,177.2,Medium,True,4.04,8.3,12.34,55,0,4,2,2,0,0.2244,-42.66,3.54,0,0,0,2.02
ORD-00985,2024-04-17 11:22:59.075815,Morning,D,High,33,9,206.9,Medium,True,14.13,16.73,30.86,38,0,4,2,2,0,0.8121,-7.14,68.28,1,0,0,0.428
ORD-00986,2024-04-17 14:00:15.843168,Morning,B,High,1,4,125.8,Low,True,4.36,6.43,10.79,38,0,4,2,2,0,0.2839,-27.21,1.26,0,0,0,4.36
ORD-00987,2024-04-17 16:37:32.610522,Night,D,High,45,8,165.8,Medium,False,22.29,29.52,51.81,38,1,4,2,2,0,1.3634,13.81,74.61,1,0,1,0.495
ORD-00988,2024-04-17 19:14:49.377875,Morning,A,High,45,4,60.8,Low,True,23.9,25.52,49.42,38,1,4,2,2,0,1.3005,11.42,27.36,0,0,0,0.531
ORD-00989,2024-04-17 21:52:06.145229,Night,C,High,30,7,145.4,Low,False,17.53,24.88,42.41,38,1,4,2,2,0,1.1161,4.41,43.62,1,0,1,0.584
ORD-00990,2024-04-18 00:29:22.912582,Evening,C,Urgent,37,10,165.5,Low,True,15.91,21.49,37.4,28,1,4,2,3,0,1.3357,9.4,61.24,1,0,0,0.43
ORD-00991,2024-04-18 03:06:39.679935,Morning,D,High,22,8,169.1,Medium,True,14.71,12.98,27.69,38,0,4,2,3,0,0.7287,-10.31,37.2,1,0,0,0.669
ORD-00992,2024-04-18 05:43:56.447289,Night,E,Medium,48,2,87.0,Medium,False,43.5,33.4,76.9,45,1,4,2,3,0,1.7089,31.9,41.76,0,0,1,0.906
ORD-00993,2024-04-18 08:21:13.214642,Evening,B,Low,2,6,134.4,High,True,7.01,2.0,9.01,55,0,4,2,3,0,0.1638,-45.99,2.69,0,1,0,3.505
ORD-00994,2024-04-18 10:58:29.981996,Morning,D,Medium,15,3,140.0,Medium,True,16.78,11.7,28.48,45,0,4,2,3,0,0.6329,-16.52,21.0,0,0,0,1.119
ORD-00995,2024-04-18 13:35:46.749349,Morning,B,High,35,3,132.8,Medium,True,39.96,21.03,60.99,38,1,4,2,3,0,1.605,22.99,46.48,0,0,0,1.142
ORD-00996,2024-04-18 16:13:03.516703,Morning,C,Medium,40,9,179.0,High,True,24.71,20.67,45.38,45,0,4,2,3,0,1.0084,0.38,71.6,1,1,0,0.618
ORD-00997,2024-04-18 18:50:20.284056,Morning,D,Medium,13,10,141.3,Low,True,8.4,10.48,18.88,45,0,4,2,3,0,0.4196,-26.12,18.37,1,0,0,0.646
ORD-00998,2024-04-18 21:27:37.051410,Morning,D,High,41,10,154.0,Medium,True,19.04,22.74,41.78,38,1,4,2,3,0,1.0995,3.78,63.14,1,0,0,0.464
ORD-00999,2024-04-19 00:04:53.818763,Evening,E,Medium,24,9,130.4,Low,True,12.68,10.72,23.4,45,0,4,2,4,0,0.52,-21.6,31.3,1,0,0,0.528
ORD-01000,2024-04-19 02:42:10.586117,Morning,D,Medium,43,5,192.6,Low,True,20.13,20.33,40.46,45,0,4,2,4,0,0.8991,-4.54,82.82,0,0,0,0.468
ORD-01001,2024-04-19 05:19:27.353470,Morning,B,High,14,6,195.6,High,True,28.11,9.46,37.57,38,1,4,2,4,0,0.9887,-0.43,27.38,0,1,0,2.008
ORD-01002,2024-04-19 07:56:44.120824,Morning,E,Medium,35,6,137.7,Low,False,22.72,24.42,47.14,45,0,4,2,4,0,1.0476,2.14,48.19,0,0,1,0.649
ORD-01003,2024-04-19 10:34:00.888177,Evening,E,Medium,11,8,264.0,High,True,20.31,10.69,31.0,45,0,4,2,4,0,0.6889,-14.0,29.04,1,1,0,1.846
ORD-01004,2024-04-19 13:11:17.655531,Night,B,Medium,7,1,119.3,High,True,11.42,6.38,17.8,45,0,4,2,4,0,0.3956,-27.2,8.35,0,1,0,1.631
ORD-01005,2024-04-19 15:48:34.422884,Morning,A,Medium,36,9,190.3,High,True,23.74,17.29,41.03,45,1,4,2,4,0,0.9118,-3.97,68.51,1,1,0,0.659
ORD-01006,2024-04-19 18:25:51.190238,Morning,B,Medium,35,9,112.0,Medium,True,19.96,17.56,37.52,45,1,4,2,4,0,0.8338,-7.48,39.2,1,0,0,0.57
ORD-01007,2024-04-19 21:03:07.957591,Evening,D,Low,15,10,180.9,Medium,True,13.35,9.8,23.15,55,0,4,2,4,0,0.4209,-31.85,27.14,1,0,0,0.89
ORD-01008,2024-04-19 23:40:24.724944,Night,E,High,31,6,177.8,Low,True,19.08,20.7,39.78,38,1,4,2,4,0,1.0468,1.78,55.12,0,0,0,0.615
ORD-01009,2024-04-20 02:17:41.492298,Night,D,High,48,5,109.5,Low,True,29.02,30.08,59.1,38,1,4,2,5,1,1.5553,21.1,52.56,0,0,0,0.605
ORD-01010,2024-04-20 04:54:58.259651,Night,B,Low,17,5,144.8,High,True,28.93,15.61,44.54,55,1,4,2,5,1,0.8098,-10.46,24.62,0,1,0,1.702
ORD-01011,2024-04-20 07:32:15.027005,Night,A,Medium,26,7,224.7,Low,False,18.44,14.34,32.78,45,1,4,2,5,1,0.7284,-12.22,58.42,1,0,1,0.709
ORD-01012,2024-04-20 10:09:31.794358,Evening,C,Medium,11,4,117.4,Medium,False,15.71,9.03,24.74,45,0,4,2,5,1,0.5498,-20.26,12.91,0,0,1,1.428
ORD-01013,2024-04-20 12:46:48.561712,Night,B,Medium,26,8,166.1,High,True,26.24,13.82,40.06,45,1,4,2,5,1,0.8902,-4.94,43.19,1,1,0,1.009
ORD-01014,2024-04-20 15:24:05.329065,Morning,A,Medium,45,5,163.4,Low,True,25.44,25.15,50.59,45,0,4,2,5,1,1.1242,5.59,73.53,0,0,0,0.565
ORD-01015,2024-04-20 18:01:22.096419,Night,A,Medium,32,3,148.3,High,True,36.61,21.5,58.11,45,0,4,2,5,1,1.2913,13.11,47.46,0,1,0,1.144
ORD-01016,2024-04-20 20:38:38.863772,Night,A,Medium,8,8,80.8,Low,True,3.05,9.0,12.05,45,0,4,2,5,1,0.2678,-32.95,6.46,1,0,0,0.381
ORD-01017,2024-04-20 23:15:55.631126,Night,A,High,38,4,183.1,Low,True,23.31,18.54,41.85,38,0,4,2,5,1,1.1013,3.85,69.58,0,0,0,0.613
ORD-01018,2024-04-21 01:53:12.398479,Evening,D,Medium,22,1,150.5,Medium,True,22.43,13.27,35.7,45,0,4,2,6,1,0.7933,-9.3,33.11,0,0,0,1.02
ORD-01019,2024-04-21 04:30:29.165833,Night,B,Urgent,1,6,194.2,Medium,False,9.66,7.76,17.42,28,0,4,2,6,1,0.6221,-10.58,1.94,0,0,1,9.66
ORD-01020,2024-04-21 07:07:45.933186,Morning,B,Medium,32,6,159.3,Medium,True,35.92,19.44,55.36,45,1,4,2,6,1,1.2302,10.36,50.98,0,0,0,1.122
ORD-01021,2024-04-21 09:45:02.700540,Evening,C,High,15,3,152.6,Low,True,17.46,10.97,28.43,38,0,4,2,6,1,0.7482,-9.57,22.89,0,0,0,1.164
ORD-01022,2024-04-21 12:22:19.467893,Morning,E,Medium,49,1,164.9,Low,True,39.97,23.88,63.85,45,1,4,2,6,1,1.4189,18.85,80.8,0,0,0,0.816
ORD-01023,2024-04-21 14:59:36.235247,Evening,D,High,50,5,110.5,High,True,35.56,24.68,60.24,38,1,4,2,6,1,1.5853,22.24,55.25,0,1,0,0.711
ORD-01024,2024-04-21 17:36:53.002600,Evening,C,Urgent,34,8,212.3,Medium,True,24.33,19.16,43.49,28,1,4,2,6,1,1.5532,15.49,72.18,1,0,0,0.716
ORD-01025,2024-04-21 20:14:09.769953,Morning,D,Medium,32,9,135.0,Medium,True,19.13,22.34,41.47,45,1,4,2,6,1,0.9216,-3.53,43.2,1,0,0,0.598
ORD-01026,2024-04-21 22:51:26.537307,Morning,D,Medium,16,3,135.5,Low,True,14.56,12.04,26.6,45,0,4,2,6,1,0.5911,-18.4,21.68,0,0,0,0.91
ORD-01027,2024-04-22 01:28:43.304660,Morning,D,Urgent,4,5,201.7,High,True,11.0,5.68,16.68,28,0,4,2,0,0,0.5957,-11.32,8.07,0,1,0,2.75
ORD-01028,2024-04-22 04:06:00.072014,Evening,C,Urgent,4,10,159.9,High,True,4.32,6.05,10.37,28,0,4,2,0,0,0.3704,-17.63,6.4,1,1,0,1.08
ORD-01029,2024-04-22 06:43:16.839367,Evening,C,Urgent,24,4,140.5,Medium,True,21.18,12.65,33.83,28,1,4,2,0,0,1.2082,5.83,33.72,0,0,0,0.882
ORD-01030,2024-04-22 09:20:33.606721,Evening,C,Low,16,5,166.6,Low,True,15.43,13.18,28.61,55,1,4,2,0,0,0.5202,-26.39,26.66,0,0,0,0.964
ORD-01031,2024-04-22 11:57:50.374074,Morning,B,Low,49,7,175.0,High,True,48.61,25.15,73.76,55,1,4,2,0,0,1.3411,18.76,85.75,1,1,0,0.992
ORD-01032,2024-04-22 14:35:07.141428,Night,B,Medium,15,5,145.3,High,True,27.28,11.79,39.07,45,0,4,2,0,0,0.8682,-5.93,21.8,0,1,0,1.819
ORD-01033,2024-04-22 17:12:23.908781,Evening,B,High,11,9,186.9,Medium,True,15.43,6.14,21.57,38,0,4,2,0,0,0.5676,-16.43,20.56,1,0,0,1.403
ORD-01034,2024-04-22 19:49:40.676135,Morning,B,Low,41,4,99.2,Medium,True,39.83,20.26,60.09,55,1,4,2,0,0,1.0925,5.09,40.67,0,0,0,0.971
ORD-01035,2024-04-22 22:26:57.443488,Morning,C,Medium,42,5,160.5,Low,True,28.4,25.14,53.54,45,1,4,2,0,0,1.1898,8.54,67.41,0,0,0,0.676
ORD-01036,2024-04-23 01:04:14.210842,Evening,C,Medium,19,6,182.0,Low,True,12.07,14.11,26.18,45,0,4,2,1,0,0.5818,-18.82,34.58,0,0,0,0.635
ORD-01037,2024-04-23 03:41:30.978195,Morning,A,Medium,5,8,174.9,Medium,True,7.22,9.33,16.55,45,0,4,2,1,0,0.3678,-28.45,8.75,1,0,0,1.444
ORD-01038,2024-04-23 06:18:47.745549,Morning,B,High,5,4,60.4,Medium,True,5.39,6.84,12.23,38,0,4,2,1,0,0.3218,-25.77,3.02,0,0,0,1.078
ORD-01039,2024-04-23 08:56:04.512902,Morning,B,Medium,27,3,144.9,Medium,False,34.16,19.56,53.72,45,1,4,2,1,0,1.1938,8.72,39.12,0,0,1,1.265
ORD-01040,2024-04-23 11:33:21.280256,Morning,D,High,44,4,101.4,High,False,33.56,29.61,63.17,38,1,4,2,1,0,1.6624,25.17,44.62,0,1,1,0.763
ORD-01041,2024-04-23 14:10:38.047609,Morning,B,Medium,20,3,201.4,Medium,True,31.46,16.75,48.21,45,1,4,2,1,0,1.0713,3.21,40.28,0,0,0,1.573
ORD-01042,2024-04-23 16:47:54.814962,Morning,A,Medium,1,2,134.4,High,True,9.61,5.23,14.84,45,0,4,2,1,0,0.3298,-30.16,1.34,0,1,0,9.61
ORD-01043,2024-04-23 19:25:11.582316,Night,A,Medium,19,9,197.0,Low,True,13.31,13.34,26.65,45,1,4,2,1,0,0.5922,-18.35,37.43,1,0,0,0.701
ORD-01044,2024-04-23 22:02:28.349669,Evening,C,Medium,1,4,101.3,High,True,4.2,5.56,9.76,45,0,4,2,1,0,0.2169,-35.24,1.01,0,1,0,4.2
ORD-01045,2024-04-24 00:39:45.117023,Evening,A,Medium,22,3,165.6,Low,True,20.22,15.48,35.7,45,0,4,2,2,0,0.7933,-9.3,36.43,0,0,0,0.919
ORD-01046,2024-04-24 03:17:01.884376,Evening,C,High,24,9,150.3,Low,True,10.11,16.23,26.34,38,0,4,2,2,0,0.6932,-11.66,36.07,1,0,0,0.421
ORD-01047,2024-04-24 05:54:18.651730,Evening,C,Medium,37,8,260.6,Medium,False,24.26,22.63,46.89,45,0,4,2,2,0,1.042,1.89,96.42,1,0,1,0.656
ORD-01048,2024-04-24 08:31:35.419083,Morning,E,Low,4,3,197.1,Low,True,11.63,7.4,19.03,55,0,4,2,2,0,0.346,-35.97,7.88,0,0,0,2.908
ORD-01049,2024-04-24 11:08:52.186437,Morning,C,High,25,4,194.6,Low,True,24.62,16.98,41.6,38,0,4,2,2,0,1.0947,3.6,48.65,0,0,0,0.985
ORD-01050,2024-04-24 13:46:08.953790,Morning,A,Low,9,9,231.1,Medium,True,9.01,8.73,17.74,55,0,4,2,2,0,0.3225,-37.26,20.8,1,0,0,1.001
ORD-01051,2024-04-24 16:23:25.721144,Evening,B,Medium,24,3,161.4,Low,True,22.52,13.52,36.04,45,0,4,2,2,0,0.8009,-8.96,38.74,0,0,0,0.938
ORD-01052,2024-04-24 19:00:42.488497,Evening,D,Medium,50,9,146.0,High,True,26.18,25.26,51.44,45,1,4,2,2,0,1.1431,6.44,73.0,1,1,0,0.524
ORD-01053,2024-04-24 21:37:59.255851,Morning,B,Medium,38,7,141.5,Low,True,25.92,21.16,47.08,45,0,4,2,2,0,1.0462,2.08,53.77,1,0,0,0.682
ORD-01054,2024-04-25 00:15:16.023204,Evening,E,Low,43,7,163.1,Low,True,29.57,24.61,54.18,55,0,4,2,3,0,0.9851,-0.82,70.13,1,0,0,0.688
ORD-01055,2024-04-25 02:52:32.790558,Night,C,Medium,2,6,39.2,Low,True,3.37,11.28,14.65,45,0,4,2,3,0,0.3256,-30.35,0.78,0,0,0,1.685
ORD-01056,2024-04-25 05:29:49.557911,Morning,A,Low,39,1,150.1,Medium,True,34.58,18.0,52.58,55,1,4,2,3,0,0.956,-2.42,58.54,0,0,0,0.887
ORD-01057,2024-04-25 08:07:06.325265,Evening,A,Medium,44,9,159.1,Low,True,18.73,20.25,38.98,45,0,4,2,3,0,0.8662,-6.02,70.0,1,0,0,0.426
ORD-01058,2024-04-25 10:44:23.092618,Evening,E,High,34,6,143.8,Low,False,25.85,26.21,52.06,38,1,4,2,3,0,1.37,14.06,48.89,0,0,1,0.76
ORD-01059,2024-04-25 13:21:39.859971,Evening,E,High,40,2,88.8,Low,True,28.95,20.28,49.23,38,0,4,2,3,0,1.2955,11.23,35.52,0,0,0,0.724
ORD-01060,2024-04-25 15:58:56.627325,Evening,E,Low,3,9,144.0,Low,True,4.93,6.6,11.53,55,0,4,2,3,0,0.2096,-43.47,4.32,1,0,0,1.643
ORD-01061,2024-04-25 18:36:13.394678,Evening,B,Low,37,3,88.7,Medium,False,36.7,24.0,60.7,55,1,4,2,3,0,1.1036,5.7,32.82,0,0,1,0.992
ORD-01062,2024-04-25 21:13:30.162032,Morning,D,High,42,4,221.0,Medium,False,35.6,25.87,61.47,38,1,4,2,3,0,1.6176,23.47,92.82,0,0,1,0.848
ORD-01063,2024-04-25 23:50:46.929385,Evening,A,Medium,12,7,139.7,Low,False,8.14,14.02,22.16,45,0,4,2,3,0,0.4924,-22.84,16.76,1,0,1,0.678
ORD-01064,2024-04-26 02:28:03.696739,Night,B,High,24,3,67.5,Low,True,23.51,13.32,36.83,38,1,4,2,4,0,0.9692,-1.17,16.2,0,0,0,0.98
ORD-01065,2024-04-26 05:05:20.464092,Morning,D,Medium,22,1,141.7,High,False,30.6,19.26,49.86,45,0,4,2,4,0,1.108,4.86,31.17,0,1,1,1.391
ORD-01066,2024-04-26 07:42:37.231446,Night,E,Low,5,4,185.8,Low,True,12.8,4.6,17.4,55,0,4,2,4,0,0.3164,-37.6,9.29,0,0,0,2.56
ORD-01067,2024-04-26 10:19:53.998799,Morning,B,Medium,7,7,157.0,High,True,15.16,8.86,24.02,45,0,4,2,4,0,0.5338,-20.98,10.99,1,1,0,2.166
ORD-01068,2024-04-26 12:57:10.766153,Evening,C,High,16,5,113.4,Low,True,8.97,10.61,19.58,38,0,4,2,4,0,0.5153,-18.42,18.14,0,0,0,0.561
ORD-01069,2024-04-26 15:34:27.533506,Evening,A,Medium,6,8,122.9,High,False,8.08,5.67,13.75,45,0,4,2,4,0,0.3056,-31.25,7.37,1,1,1,1.347
ORD-01070,2024-04-26 18:11:44.300860,Evening,B,Low,26,1,138.5,Low,False,28.74,18.45,47.19,55,0,4,2,4,0,0.858,-7.81,36.01,0,0,1,1.105
ORD-01071,2024-04-26 20:49:01.068213,Night,A,Low,3,3,132.4,Medium,True,6.88,8.54,15.42,55,0,4,2,4,0,0.2804,-39.58,3.97,0,0,0,2.293
ORD-01072,2024-04-26 23:26:17.835567,Morning,E,High,1,3,99.6,Low,True,4.86,5.43,10.29,38,0,4,2,4,0,0.2708,-27.71,1.0,0,0,0,4.86
ORD-01073,2024-04-27 02:03:34.602920,Evening,A,Medium,32,1,147.3,High,True,39.72,15.32,55.04,45,1,4,2,5,1,1.2231,10.04,47.14,0,1,0,1.241
ORD-01074,2024-04-27 04:40:51.370274,Evening,D,High,13,7,96.7,Low,True,6.45,11.47,17.92,38,0,4,2,5,1,0.4716,-20.08,12.57,1,0,0,0.496
ORD-01075,2024-04-27 07:18:08.137627,Night,B,Medium,19,3,188.0,Medium,True,26.02,15.7,41.72,45,0,4,2,5,1,0.9271,-3.28,35.72,0,0,0,1.369
ORD-01076,2024-04-27 09:55:24.904980,Evening,C,Medium,17,5,192.8,Low,True,13.81,13.03,26.84,45,0,4,2,5,1,0.5964,-18.16,32.78,0,0,0,0.812
ORD-01077,2024-04-27 12:32:41.672334,Night,B,Medium,24,10,109.9,Medium,True,20.07,16.99,37.06,45,1,4,2,5,1,0.8236,-7.94,26.38,1,0,0,0.836
ORD-01078,2024-04-27 15:09:58.439687,Night,B,Urgent,24,3,121.3,Medium,True,30.35,16.84,47.19,28,1,4,2,5,1,1.6854,19.19,29.11,0,0,0,1.265
ORD-01079,2024-04-27 17:47:15.207041,Morning,C,Low,7,2,133.1,Medium,False,10.31,9.56,19.87,55,0,4,2,5,1,0.3613,-35.13,9.32,0,0,1,1.473
ORD-01080,2024-04-27 20:24:31.974394,Night,C,Low,1,10,148.7,Medium,False,8.2,6.67,14.87,55,0,4,2,5,1,0.2704,-40.13,1.49,1,0,1,8.2
ORD-01081,2024-04-27 23:01:48.741748,Night,E,High,23,4,160.3,Medium,True,23.0,15.01,38.01,38,1,4,2,5,1,1.0003,0.01,36.87,0,0,0,1.0
ORD-01082,2024-04-28 01:39:05.509101,Morning,B,Low,29,3,168.5,Medium,True,42.26,18.43,60.69,55,1,4,2,6,1,1.1035,5.69,48.86,0,0,0,1.457
ORD-01083,2024-04-28 04:16:22.276455,Evening,C,Medium,39,8,167.6,Low,True,21.05,24.28,45.33,45,0,4,2,6,1,1.0073,0.33,65.36,1,0,0,0.54
ORD-01084,2024-04-28 06:53:39.043808,Morning,E,Medium,10,2,212.2,Low,True,18.67,6.39,25.06,45,0,4,2,6,1,0.5569,-19.94,21.22,0,0,0,1.867
ORD-01085,2024-04-28 09:30:55.811162,Evening,B,High,5,4,152.4,Medium,True,16.19,7.11,23.3,38,0,4,2,6,1,0.6132,-14.7,7.62,0,0,0,3.238
ORD-01086,2024-04-28 12:08:12.578515,Morning,E,Medium,30,2,97.9,Low,True,27.5,18.48,45.98,45,0,4,2,6,1,1.0218,0.98,29.37,0,0,0,0.917
ORD-01087,2024-04-28 14:45:29.345869,Evening,E,High,46,9,85.6,Medium,True,21.89,24.61,46.5,38,1,4,2,6,1,1.2237,8.5,39.38,1,0,0,0.476
ORD-01088,2024-04-28 17:22:46.113222,Evening,D,High,12,3,215.4,Low,False,18.67,11.69,30.36,38,0,4,2,6,1,0.7989,-7.64,25.85,0,0,1,1.556
ORD-01089,2024-04-28 20:00:02.880576,Evening,C,Medium,5,6,170.4,High,True,11.11,6.8,17.91,45,0,4,2,6,1,0.398,-27.09,8.52,0,1,0,2.222
ORD-01090,2024-04-28 22:37:19.647929,Morning,D,Medium,21,6,158.3,Medium,True,15.71,13.1,28.81,45,1,4,2,6,1,0.6402,-16.19,33.24,0,0,0,0.748
ORD-01091,2024-04-29 01:14:36.415283,Evening,C,High,29,5,168.0,Medium,True,24.88,17.91,42.79,38,0,4,2,0,0,1.1261,4.79,48.72,0,0,0,0.858
ORD-01092,2024-04-29 03:51:53.182636,Evening,C,High,32,1,156.4,High,True,43.44,10.97,54.41,38,1,4,2,0,0,1.4318,16.41,50.05,0,1,0,1.358
ORD-01093,2024-04-29 06:29:09.949989,Evening,E,High,6,3,167.3,Medium,True,12.98,7.95,20.93,38,0,4,2,0,0,0.5508,-17.07,10.04,0,0,0,2.163
ORD-01094,2024-04-29 09:06:26.717343,Morning,B,Low,33,9,135.1,Low,True,24.04,18.64,42.68,55,0,4,2,0,0,0.776,-12.32,44.58,1,0,0,0.728
ORD-01095,2024-04-29 11:43:43.484696,Morning,D,High,18,6,192.2,Low,True,17.32,10.29,27.61,38,1,4,2,0,0,0.7266,-10.39,34.6,0,0,0,0.962
ORD-01096,2024-04-29 14:21:00.252050,Evening,C,High,2,9,129.0,Medium,True,5.36,6.44,11.8,38,0,4,2,0,0,0.3105,-26.2,2.58,1,0,0,2.68
ORD-01097,2024-04-29 16:58:17.019403,Night,A,Urgent,47,6,113.9,Low,False,22.06,35.77,57.83,28,1,4,2,0,0,2.0654,29.83,53.53,0,0,1,0.469
ORD-01098,2024-04-29 19:35:33.786757,Morning,C,Medium,27,4,82.4,Low,True,20.28,16.32,36.6,45,0,4,2,0,0,0.8133,-8.4,22.25,0,0,0,0.751
ORD-01099,2024-04-29 22:12:50.554110,Evening,D,High,16,4,140.5,Low,True,7.92,8.76,16.68,38,0,4,2,0,0,0.4389,-21.32,22.48,0,0,0,0.495
ORD-01100,2024-04-30 00:50:07.321464,Morning,C,High,41,8,200.7,Low,False,24.08,24.05,48.13,38,1,4,2,1,0,1.2666,10.13,82.29,1,0,1,0.587
ORD-01101,2024-04-30 03:27:24.088817,Evening,D,High,40,3,131.7,Low,False,23.77,26.65,50.42,38,1,4,2,1,0,1.3268,12.42,52.68,0,0,1,0.594
ORD-01102,2024-04-30 06:04:40.856171,Morning,B,High,11,6,94.9,Low,False,14.2,9.27,23.47,38,0,4,2,1,0,0.6176,-14.53,10.44,0,0,1,1.291
ORD-01103,2024-04-30 08:41:57.623524,Evening,E,High,49,10,161.4,Low,True,17.14,26.86,44.0,38,1,4,2,1,0,1.1579,6.0,79.09,1,0,0,0.35
ORD-01104,2024-04-30 11:19:14.390878,Morning,C,Medium,27,9,124.0,Medium,True,13.76,13.53,27.29,45,0,4,2,1,0,0.6064,-17.71,33.48,1,0,0,0.51
ORD-01105,2024-04-30 13:56:31.158231,Morning,D,Low,14,4,211.9,Low,True,16.13,9.54,25.67,55,0,4,2,1,0,0.4667,-29.33,29.67,0,0,0,1.152
ORD-01106,2024-04-30 16:33:47.925585,Morning,B,Medium,23,3,193.0,Low,False,29.64,18.03,47.67,45,0,4,2,1,0,1.0593,2.67,44.39,0,0,1,1.289
ORD-01107,2024-04-30 19:11:04.692938,Morning,B,High,10,7,99.2,High,True,12.74,8.09,20.83,38,0,4,2,1,0,0.5482,-17.17,9.92,1,1,0,1.274
ORD-01108,2024-04-30 21:48:21.460292,Evening,E,Low,43,7,143.0,Medium,False,27.68,29.16,56.84,55,0,4,2,1,0,1.0335,1.84,61.49,1,0,1,0.644
ORD-01109,2024-05-01 00:25:38.227645,Night,A,High,14,8,119.8,High,True,15.13,8.53,23.66,38,0,5,2,2,0,0.6226,-14.34,16.77,1,1,0,1.081
ORD-01110,2024-05-01 03:02:54.994999,Evening,B,Urgent,22,1,103.6,High,True,38.5,13.71,52.21,28,1,5,2,2,0,1.8646,24.21,22.79,0,1,0,1.75
ORD-01111,2024-05-01 05:40:11.762352,Night,D,Urgent,4,6,147.8,Medium,False,7.05,5.39,12.44,28,0,5,2,2,0,0.4443,-15.56,5.91,0,0,1,1.762
ORD-01112,2024-05-01 08:17:28.529705,Evening,D,High,48,1,182.7,Medium,False,41.01,33.21,74.22,38,1,5,2,2,0,1.9532,36.22,87.7,0,0,1,0.854
ORD-01113,2024-05-01 10:54:45.297059,Morning,E,High,16,10,146.7,Low,True,5.89,14.84,20.73,38,0,5,2,2,0,0.5455,-17.27,23.47,1,0,0,0.368
ORD-01114,2024-05-01 13:32:02.064412,Morning,D,Low,33,9,129.4,Medium,True,16.99,14.52,31.51,55,0,5,2,2,0,0.5729,-23.49,42.7,1,0,0,0.515
ORD-01115,2024-05-01 16:09:18.831766,Evening,E,Medium,18,8,61.8,Medium,True,13.05,16.44,29.49,45,0,5,2,2,0,0.6553,-15.51,11.12,1,0,0,0.725
ORD-01116,2024-05-01 18:46:35.599119,Morning,C,Medium,29,3,123.4,Medium,True,26.34,17.94,44.28,45,0,5,2,2,0,0.984,-0.72,35.79,0,0,0,0.908
ORD-01117,2024-05-01 21:23:52.366473,Night,C,High,29,8,172.1,Low,True,14.37,16.17,30.54,38,1,5,2,2,0,0.8037,-7.46,49.91,1,0,0,0.496
ORD-01118,2024-05-02 00:01:09.133826,Evening,D,Medium,15,5,96.3,High,True,19.27,13.48,32.75,45,0,5,2,3,0,0.7278,-12.25,14.44,0,1,0,1.285
ORD-01119,2024-05-02 02:38:25.901180,Evening,D,Low,22,7,201.3,Low,True,9.48,11.56,21.04,55,0,5,2,3,0,0.3825,-33.96,44.29,1,0,0,0.431
ORD-01120,2024-05-02 05:15:42.668533,Evening,A,High,30,3,126.7,Medium,True,27.72,13.21,40.93,38,1,5,2,3,0,1.0771,2.93,38.01,0,0,0,0.924
ORD-01121,2024-05-02 07:52:59.435887,Morning,B,Medium,11,5,157.7,High,True,22.6,4.15,26.75,45,0,5,2,3,0,0.5944,-18.25,17.35,0,1,0,2.055
ORD-01122,2024-05-02 10:30:16.203240,Evening,C,High,7,9,134.0,High,True,10.39,4.41,14.8,38,0,5,2,3,0,0.3895,-23.2,9.38,1,1,0,1.484
ORD-01123,2024-05-02 13:07:32.970594,Morning,D,Medium,9,2,102.9,Low,True,7.49,7.09,14.58,45,0,5,2,3,0,0.324,-30.42,9.26,0,0,0,0.832
ORD-01124,2024-05-02 15:44:49.737947,Morning,C,High,21,4,167.6,Low,True,17.98,14.61,32.59,38,0,5,2,3,0,0.8576,-5.41,35.2,0,0,0,0.856
ORD-01125,2024-05-02 18:22:06.505301,Morning,D,Medium,11,3,126.1,Medium,True,13.59,10.94,24.53,45,0,5,2,3,0,0.5451,-20.47,13.87,0,0,0,1.235
ORD-01126,2024-05-02 20:59:23.272654,Morning,D,High,15,2,116.7,Medium,True,15.49,10.57,26.06,38,1,5,2,3,0,0.6858,-11.94,17.5,0,0,0,1.033
ORD-01127,2024-05-02 23:36:40.040008,Evening,B,High,35,4,55.0,Low,True,22.23,16.56,38.79,38,1,5,2,3,0,1.0208,0.79,19.25,0,0,0,0.635
ORD-01128,2024-05-03 02:13:56.807361,Morning,C,Medium,34,7,202.1,Medium,True,29.48,17.65,47.13,45,0,5,2,4,0,1.0473,2.13,68.71,1,0,0,0.867
ORD-01129,2024-05-03 04:51:13.574714,Morning,C,Medium,48,1,150.2,High,True,56.91,25.09,82.0,45,1,5,2,4,0,1.8222,37.0,72.1,0,1,0,1.186
ORD-01130,2024-05-03 07:28:30.342068,Night,A,Urgent,39,3,194.3,Low,True,29.52,26.86,56.38,28,1,5,2,4,0,2.0136,28.38,75.78,0,0,0,0.757
